,rouge1_fmeasure,rouge1_precision,rouge1_recall,rouge2_fmeasure,rouge2_precision,rouge2_recall,rougeL_fmeasure,rougeL_precision,rougeL_recall,rougeLsum_fmeasure,rougeLsum_precision,rougeLsum_recall
847,tensor(0.3175),tensor(0.2439),tensor(0.4545),tensor(0.0645),tensor(0.0494),tensor(0.0930),tensor(0.1429),tensor(0.1098),tensor(0.2045),tensor(0.2857),tensor(0.2195),tensor(0.4091)
848,tensor(0.1649),tensor(0.0976),tensor(0.5333),tensor(0.0346),tensor(0.0204),tensor(0.1136),tensor(0.0962),tensor(0.0569),tensor(0.3111),tensor(0.1375),tensor(0.0813),tensor(0.4444)
849,tensor(0.2273),tensor(0.1445),tensor(0.5319),tensor(0.0275),tensor(0.0174),tensor(0.0652),tensor(0.1273),tensor(0.0809),tensor(0.2979),tensor(0.1727),tensor(0.1098),tensor(0.4043)
850,tensor(0.1393),tensor(0.0772),tensor(0.7143),tensor(0.0280),tensor(0.0155),tensor(0.1471),tensor(0.1058),tensor(0.0586),tensor(0.5429),tensor(0.1281),tensor(0.0710),tensor(0.6571)
851,tensor(0.1377),tensor(0.0751),tensor(0.8302),tensor(0.0785),tensor(0.0427),tensor(0.4808),tensor(0.1033),tensor(0.0563),tensor(0.6226),tensor(0.1283),tensor(0.0700),tensor(0.7736)
852,tensor(0.2128),tensor(0.1389),tensor(0.4545),tensor(0.0719),tensor(0.0467),tensor(0.1562),tensor(0.1277),tensor(0.0833),tensor(0.2727),tensor(0.1560),tensor(0.1019),tensor(0.3333)
853,tensor(0.1538),tensor(0.1522),tensor(0.1556),tensor(0.),tensor(0.),tensor(0.),tensor(0.0879),tensor(0.0870),tensor(0.0889),tensor(0.1538),tensor(0.1522),tensor(0.1556)
854,tensor(0.2773),tensor(0.1667),tensor(0.8250),tensor(0.1441),tensor(0.0863),tensor(0.4359),tensor(0.1597),tensor(0.0960),tensor(0.4750),tensor(0.2689),tensor(0.1616),tensor(0.8000)
855,tensor(0.2888),tensor(0.1862),tensor(0.6429),tensor(0.1297),tensor(0.0833),tensor(0.2927),tensor(0.1711),tensor(0.1103),tensor(0.3810),tensor(0.2674),tensor(0.1724),tensor(0.5952)
856,tensor(0.1622),tensor(0.0978),tensor(0.4737),tensor(0.0182),tensor(0.0109),tensor(0.0541),tensor(0.0811),tensor(0.0489),tensor(0.2368),tensor(0.1261),tensor(0.0761),tensor(0.3684)
857,tensor(0.1373),tensor(0.0780),tensor(0.5714),tensor(0.0346),tensor(0.0196),tensor(0.1481),tensor(0.0687),tensor(0.0390),tensor(0.2857),tensor(0.1202),tensor(0.0683),tensor(0.5000)
858,tensor(0.3385),tensor(0.2129),tensor(0.8250),tensor(0.1658),tensor(0.1039),tensor(0.4103),tensor(0.1846),tensor(0.1161),tensor(0.4500),tensor(0.2769),tensor(0.1742),tensor(0.6750)
859,tensor(0.2297),tensor(0.1388),tensor(0.6667),tensor(0.0748),tensor(0.0451),tensor(0.2200),tensor(0.1554),tensor(0.0939),tensor(0.4510),tensor(0.2095),tensor(0.1265),tensor(0.6078)
860,tensor(0.2695),tensor(0.1939),tensor(0.4419),tensor(0.1439),tensor(0.1031),tensor(0.2381),tensor(0.2553),tensor(0.1837),tensor(0.4186),tensor(0.2411),tensor(0.1735),tensor(0.3953)
861,tensor(0.2751),tensor(0.1733),tensor(0.6667),tensor(0.1070),tensor(0.0671),tensor(0.2632),tensor(0.1905),tensor(0.1200),tensor(0.4615),tensor(0.2222),tensor(0.1400),tensor(0.5385)
862,tensor(0.2381),tensor(0.1875),tensor(0.3261),tensor(0.0484),tensor(0.0380),tensor(0.0667),tensor(0.1429),tensor(0.1125),tensor(0.1957),tensor(0.2063),tensor(0.1625),tensor(0.2826)
863,tensor(0.1662),tensor(0.0956),tensor(0.6364),tensor(0.0358),tensor(0.0205),tensor(0.1395),tensor(0.0950),tensor(0.0546),tensor(0.3636),tensor(0.1424),tensor(0.0819),tensor(0.5455)
864,tensor(0.2897),tensor(0.1937),tensor(0.5741),tensor(0.1038),tensor(0.0692),tensor(0.2075),tensor(0.1589),tensor(0.1063),tensor(0.3148),tensor(0.2150),tensor(0.1437),tensor(0.4259)
865,tensor(0.1637),tensor(0.1029),tensor(0.4000),tensor(0.0118),tensor(0.0074),tensor(0.0294),tensor(0.1053),tensor(0.0662),tensor(0.2571),tensor(0.1287),tensor(0.0809),tensor(0.3143)
866,tensor(0.1751),tensor(0.1040),tensor(0.5532),tensor(0.0610),tensor(0.0361),tensor(0.1957),tensor(0.1077),tensor(0.0640),tensor(0.3404),tensor(0.1616),tensor(0.0960),tensor(0.5106)
867,tensor(0.2963),tensor(0.2083),tensor(0.5128),tensor(0.1053),tensor(0.0737),tensor(0.1842),tensor(0.2222),tensor(0.1562),tensor(0.3846),tensor(0.2815),tensor(0.1979),tensor(0.4872)
868,tensor(0.1657),tensor(0.1129),tensor(0.3111),tensor(0.0120),tensor(0.0081),tensor(0.0227),tensor(0.1065),tensor(0.0726),tensor(0.2000),tensor(0.1183),tensor(0.0806),tensor(0.2222)
869,tensor(0.1513),tensor(0.0906),tensor(0.4600),tensor(0.0464),tensor(0.0277),tensor(0.1429),tensor(0.0855),tensor(0.0512),tensor(0.2600),tensor(0.1184),tensor(0.0709),tensor(0.3600)
870,tensor(0.2009),tensor(0.1215),tensor(0.5789),tensor(0.0369),tensor(0.0222),tensor(0.1081),tensor(0.1187),tensor(0.0718),tensor(0.3421),tensor(0.1553),tensor(0.0939),tensor(0.4474)
871,tensor(0.2464),tensor(0.1619),tensor(0.5152),tensor(0.0441),tensor(0.0288),tensor(0.0938),tensor(0.1014),tensor(0.0667),tensor(0.2121),tensor(0.2174),tensor(0.1429),tensor(0.4545)
872,tensor(0.2967),tensor(0.1915),tensor(0.6585),tensor(0.1556),tensor(0.1000),tensor(0.3500),tensor(0.1868),tensor(0.1206),tensor(0.4146),tensor(0.2747),tensor(0.1773),tensor(0.6098)
873,tensor(0.2328),tensor(0.1606),tensor(0.4231),tensor(0.0214),tensor(0.0147),tensor(0.0392),tensor(0.1058),tensor(0.0730),tensor(0.1923),tensor(0.2011),tensor(0.1387),tensor(0.3654)
874,tensor(0.4048),tensor(0.3269),tensor(0.5312),tensor(0.2439),tensor(0.1961),tensor(0.3226),tensor(0.2381),tensor(0.1923),tensor(0.3125),tensor(0.3810),tensor(0.3077),tensor(0.5000)
875,tensor(0.1983),tensor(0.1176),tensor(0.6316),tensor(0.1250),tensor(0.0739),tensor(0.4054),tensor(0.1736),tensor(0.1029),tensor(0.5526),tensor(0.1901),tensor(0.1127),tensor(0.6053)
876,tensor(0.4262),tensor(0.3023),tensor(0.7222),tensor(0.3000),tensor(0.2118),tensor(0.5143),tensor(0.4098),tensor(0.2907),tensor(0.6944),tensor(0.4098),tensor(0.2907),tensor(0.6944)
877,tensor(0.2051),tensor(0.1333),tensor(0.4444),tensor(0.0518),tensor(0.0336),tensor(0.1136),tensor(0.1436),tensor(0.0933),tensor(0.3111),tensor(0.1744),tensor(0.1133),tensor(0.3778)
878,tensor(0.2762),tensor(0.1790),tensor(0.6042),tensor(0.1154),tensor(0.0745),tensor(0.2553),tensor(0.1429),tensor(0.0926),tensor(0.3125),tensor(0.2571),tensor(0.1667),tensor(0.5625)
879,tensor(0.2063),tensor(0.1208),tensor(0.7059),tensor(0.0980),tensor(0.0572),tensor(0.3400),tensor(0.1089),tensor(0.0638),tensor(0.3725),tensor(0.1777),tensor(0.1040),tensor(0.6078)
880,tensor(0.3704),tensor(0.2555),tensor(0.6731),tensor(0.2032),tensor(0.1397),tensor(0.3725),tensor(0.1376),tensor(0.0949),tensor(0.2500),tensor(0.3386),tensor(0.2336),tensor(0.6154)
881,tensor(0.1785),tensor(0.1070),tensor(0.5370),tensor(0.0495),tensor(0.0296),tensor(0.1509),tensor(0.1292),tensor(0.0775),tensor(0.3889),tensor(0.1662),tensor(0.0996),tensor(0.5000)
882,tensor(0.0872),tensor(0.0489),tensor(0.4054),tensor(0.0351),tensor(0.0196),tensor(0.1667),tensor(0.0581),tensor(0.0326),tensor(0.2703),tensor(0.0756),tensor(0.0423),tensor(0.3514)
883,tensor(0.1732),tensor(0.1100),tensor(0.4074),tensor(0.0640),tensor(0.0404),tensor(0.1538),tensor(0.1260),tensor(0.0800),tensor(0.2963),tensor(0.1732),tensor(0.1100),tensor(0.4074)
884,tensor(0.2308),tensor(0.1500),tensor(0.5000),tensor(0.0938),tensor(0.0606),tensor(0.2069),tensor(0.1846),tensor(0.1200),tensor(0.4000),tensor(0.2308),tensor(0.1500),tensor(0.5000)
885,tensor(0.2073),tensor(0.1250),tensor(0.6061),tensor(0.0524),tensor(0.0314),tensor(0.1562),tensor(0.1036),tensor(0.0625),tensor(0.3030),tensor(0.1865),tensor(0.1125),tensor(0.5455)
886,tensor(0.2927),tensor(0.1846),tensor(0.7059),tensor(0.1728),tensor(0.1085),tensor(0.4242),tensor(0.2195),tensor(0.1385),tensor(0.5294),tensor(0.2805),tensor(0.1769),tensor(0.6765)
887,tensor(0.1900),tensor(0.1186),tensor(0.4773),tensor(0.0183),tensor(0.0114),tensor(0.0465),tensor(0.0995),tensor(0.0621),tensor(0.2500),tensor(0.1357),tensor(0.0847),tensor(0.3409)
888,tensor(0.3010),tensor(0.2026),tensor(0.5849),tensor(0.0980),tensor(0.0658),tensor(0.1923),tensor(0.1553),tensor(0.1046),tensor(0.3019),tensor(0.2233),tensor(0.1503),tensor(0.4340)
889,tensor(0.2577),tensor(0.1641),tensor(0.6000),tensor(0.0870),tensor(0.0551),tensor(0.2059),tensor(0.1472),tensor(0.0938),tensor(0.3429),tensor(0.2086),tensor(0.1328),tensor(0.4857)
890,tensor(0.2234),tensor(0.1310),tensor(0.7586),tensor(0.0821),tensor(0.0479),tensor(0.2857),tensor(0.1320),tensor(0.0774),tensor(0.4483),tensor(0.1929),tensor(0.1131),tensor(0.6552)
891,tensor(0.0828),tensor(0.0459),tensor(0.4194),tensor(0.0064),tensor(0.0035),tensor(0.0333),tensor(0.0510),tensor(0.0283),tensor(0.2581),tensor(0.0764),tensor(0.0424),tensor(0.3871)
892,tensor(0.5125),tensor(0.3796),tensor(0.7885),tensor(0.3165),tensor(0.2336),tensor(0.4902),tensor(0.3750),tensor(0.2778),tensor(0.5769),tensor(0.4625),tensor(0.3426),tensor(0.7115)
893,tensor(0.1805),tensor(0.1121),tensor(0.4615),tensor(0.0153),tensor(0.0094),tensor(0.0400),tensor(0.1053),tensor(0.0654),tensor(0.2692),tensor(0.1805),tensor(0.1121),tensor(0.4615)
894,tensor(0.2245),tensor(0.1897),tensor(0.2750),tensor(0.1042),tensor(0.0877),tensor(0.1282),tensor(0.1429),tensor(0.1207),tensor(0.1750),tensor(0.1429),tensor(0.1207),tensor(0.1750)
895,tensor(0.2374),tensor(0.1422),tensor(0.7174),tensor(0.1087),tensor(0.0649),tensor(0.3333),tensor(0.1511),tensor(0.0905),tensor(0.4565),tensor(0.2230),tensor(0.1336),tensor(0.6739)
896,tensor(0.1851),tensor(0.1130),tensor(0.5098),tensor(0.0430),tensor(0.0262),tensor(0.1200),tensor(0.0996),tensor(0.0609),tensor(0.2745),tensor(0.1423),tensor(0.0870),tensor(0.3922)
897,tensor(0.2750),tensor(0.2391),tensor(0.3235),tensor(0.1026),tensor(0.0889),tensor(0.1212),tensor(0.1750),tensor(0.1522),tensor(0.2059),tensor(0.2750),tensor(0.2391),tensor(0.3235)
898,tensor(0.2759),tensor(0.2000),tensor(0.4444),tensor(0.0699),tensor(0.0505),tensor(0.1136),tensor(0.1655),tensor(0.1200),tensor(0.2667),tensor(0.2069),tensor(0.1500),tensor(0.3333)
899,tensor(0.1346),tensor(0.0972),tensor(0.2188),tensor(0.),tensor(0.),tensor(0.),tensor(0.0769),tensor(0.0556),tensor(0.1250),tensor(0.0962),tensor(0.0694),tensor(0.1562)
900,tensor(0.4677),tensor(0.3258),tensor(0.8286),tensor(0.2131),tensor(0.1477),tensor(0.3824),tensor(0.3065),tensor(0.2135),tensor(0.5429),tensor(0.4032),tensor(0.2809),tensor(0.7143)
901,tensor(0.1970),tensor(0.1340),tensor(0.3714),tensor(0.0154),tensor(0.0104),tensor(0.0294),tensor(0.1515),tensor(0.1031),tensor(0.2857),tensor(0.1970),tensor(0.1340),tensor(0.3714)
902,tensor(0.2602),tensor(0.1860),tensor(0.4324),tensor(0.0496),tensor(0.0353),tensor(0.0833),tensor(0.1789),tensor(0.1279),tensor(0.2973),tensor(0.2276),tensor(0.1628),tensor(0.3784)
903,tensor(0.2000),tensor(0.1195),tensor(0.6122),tensor(0.0872),tensor(0.0520),tensor(0.2708),tensor(0.1000),tensor(0.0598),tensor(0.3061),tensor(0.1800),tensor(0.1076),tensor(0.5510)
904,tensor(0.1631),tensor(0.0909),tensor(0.7941),tensor(0.0790),tensor(0.0439),tensor(0.3939),tensor(0.1329),tensor(0.0741),tensor(0.6471),tensor(0.1511),tensor(0.0842),tensor(0.7353)
905,tensor(0.2303),tensor(0.1570),tensor(0.4318),tensor(0.0613),tensor(0.0417),tensor(0.1163),tensor(0.1212),tensor(0.0826),tensor(0.2273),tensor(0.1818),tensor(0.1240),tensor(0.3409)
906,tensor(0.2973),tensor(0.2136),tensor(0.4889),tensor(0.0685),tensor(0.0490),tensor(0.1136),tensor(0.1351),tensor(0.0971),tensor(0.2222),tensor(0.2568),tensor(0.1845),tensor(0.4222)
907,tensor(0.4677),tensor(0.3258),tensor(0.8286),tensor(0.2131),tensor(0.1477),tensor(0.3824),tensor(0.3065),tensor(0.2135),tensor(0.5429),tensor(0.4032),tensor(0.2809),tensor(0.7143)
908,tensor(0.1529),tensor(0.0930),tensor(0.4286),tensor(0.0129),tensor(0.0078),tensor(0.0370),tensor(0.0892),tensor(0.0543),tensor(0.2500),tensor(0.1274),tensor(0.0775),tensor(0.3571)
909,tensor(0.3333),tensor(0.2469),tensor(0.5128),tensor(0.2034),tensor(0.1500),tensor(0.3158),tensor(0.3167),tensor(0.2346),tensor(0.4872),tensor(0.3167),tensor(0.2346),tensor(0.4872)
910,tensor(0.1633),tensor(0.1379),tensor(0.2000),tensor(0.),tensor(0.),tensor(0.),tensor(0.1224),tensor(0.1034),tensor(0.1500),tensor(0.1224),tensor(0.1034),tensor(0.1500)
911,tensor(0.1474),tensor(0.0871),tensor(0.4792),tensor(0.0387),tensor(0.0228),tensor(0.1277),tensor(0.0897),tensor(0.0530),tensor(0.2917),tensor(0.1474),tensor(0.0871),tensor(0.4792)
912,tensor(0.1257),tensor(0.0734),tensor(0.4375),tensor(0.0422),tensor(0.0246),tensor(0.1489),tensor(0.0838),tensor(0.0490),tensor(0.2917),tensor(0.1078),tensor(0.0629),tensor(0.3750)
913,tensor(0.1720),tensor(0.1074),tensor(0.4324),tensor(0.0109),tensor(0.0068),tensor(0.0278),tensor(0.1075),tensor(0.0671),tensor(0.2703),tensor(0.1398),tensor(0.0872),tensor(0.3514)
914,tensor(0.2396),tensor(0.1474),tensor(0.6389),tensor(0.1263),tensor(0.0774),tensor(0.3429),tensor(0.1771),tensor(0.1090),tensor(0.4722),tensor(0.1875),tensor(0.1154),tensor(0.5000)
915,tensor(0.0803),tensor(0.0437),tensor(0.5000),tensor(0.0085),tensor(0.0046),tensor(0.0541),tensor(0.0381),tensor(0.0207),tensor(0.2368),tensor(0.0634),tensor(0.0345),tensor(0.3947)
916,tensor(0.1194),tensor(0.0674),tensor(0.5217),tensor(0.0450),tensor(0.0254),tensor(0.2000),tensor(0.0547),tensor(0.0309),tensor(0.2391),tensor(0.1144),tensor(0.0646),tensor(0.5000)
917,tensor(0.1889),tensor(0.1223),tensor(0.4146),tensor(0.0674),tensor(0.0435),tensor(0.1500),tensor(0.1000),tensor(0.0647),tensor(0.2195),tensor(0.1556),tensor(0.1007),tensor(0.3415)
918,tensor(0.1977),tensor(0.1223),tensor(0.5152),tensor(0.0824),tensor(0.0507),tensor(0.2188),tensor(0.1512),tensor(0.0935),tensor(0.3939),tensor(0.1744),tensor(0.1079),tensor(0.4545)
919,tensor(0.2618),tensor(0.1656),tensor(0.6250),tensor(0.1481),tensor(0.0933),tensor(0.3590),tensor(0.1361),tensor(0.0861),tensor(0.3250),tensor(0.1990),tensor(0.1258),tensor(0.4750)
920,tensor(0.1364),tensor(0.0778),tensor(0.5526),tensor(0.0392),tensor(0.0223),tensor(0.1622),tensor(0.0974),tensor(0.0556),tensor(0.3947),tensor(0.1234),tensor(0.0704),tensor(0.5000)
921,tensor(0.1885),tensor(0.1111),tensor(0.6216),tensor(0.0909),tensor(0.0534),tensor(0.3056),tensor(0.1311),tensor(0.0773),tensor(0.4324),tensor(0.1393),tensor(0.0821),tensor(0.4595)
922,tensor(0.2597),tensor(0.1596),tensor(0.6977),tensor(0.1135),tensor(0.0695),tensor(0.3095),tensor(0.1905),tensor(0.1170),tensor(0.5116),tensor(0.2338),tensor(0.1436),tensor(0.6279)
923,tensor(0.1638),tensor(0.0968),tensor(0.5333),tensor(0.0344),tensor(0.0202),tensor(0.1136),tensor(0.0956),tensor(0.0565),tensor(0.3111),tensor(0.1502),tensor(0.0887),tensor(0.4889)
924,tensor(0.1045),tensor(0.0602),tensor(0.3947),tensor(0.0351),tensor(0.0202),tensor(0.1351),tensor(0.0836),tensor(0.0482),tensor(0.3158),tensor(0.0976),tensor(0.0562),tensor(0.3684)
925,tensor(0.1167),tensor(0.0661),tensor(0.5000),tensor(0.),tensor(0.),tensor(0.),tensor(0.0700),tensor(0.0396),tensor(0.3000),tensor(0.0934),tensor(0.0529),tensor(0.4000)
926,tensor(0.1829),tensor(0.1260),tensor(0.3333),tensor(0.0462),tensor(0.0317),tensor(0.0851),tensor(0.0914),tensor(0.0630),tensor(0.1667),tensor(0.1371),tensor(0.0945),tensor(0.2500)
927,tensor(0.1860),tensor(0.1250),tensor(0.3636),tensor(0.0787),tensor(0.0526),tensor(0.1562),tensor(0.1395),tensor(0.0938),tensor(0.2727),tensor(0.1550),tensor(0.1042),tensor(0.3030)
928,tensor(0.1265),tensor(0.0758),tensor(0.3810),tensor(0.0319),tensor(0.0190),tensor(0.0976),tensor(0.0791),tensor(0.0474),tensor(0.2381),tensor(0.1186),tensor(0.0711),tensor(0.3571)
929,tensor(0.3022),tensor(0.2100),tensor(0.5385),tensor(0.0876),tensor(0.0606),tensor(0.1579),tensor(0.1871),tensor(0.1300),tensor(0.3333),tensor(0.2302),tensor(0.1600),tensor(0.4103)
930,tensor(0.1164),tensor(0.0692),tensor(0.3667),tensor(0.0214),tensor(0.0127),tensor(0.0690),tensor(0.0847),tensor(0.0503),tensor(0.2667),tensor(0.1164),tensor(0.0692),tensor(0.3667)
931,tensor(0.1667),tensor(0.1196),tensor(0.2750),tensor(0.0154),tensor(0.0110),tensor(0.0256),tensor(0.0758),tensor(0.0543),tensor(0.1250),tensor(0.1061),tensor(0.0761),tensor(0.1750)
932,tensor(0.3960),tensor(0.3125),tensor(0.5405),tensor(0.2222),tensor(0.1746),tensor(0.3056),tensor(0.1584),tensor(0.1250),tensor(0.2162),tensor(0.2376),tensor(0.1875),tensor(0.3243)
933,tensor(0.2371),tensor(0.1447),tensor(0.6571),tensor(0.0938),tensor(0.0570),tensor(0.2647),tensor(0.1546),tensor(0.0943),tensor(0.4286),tensor(0.2062),tensor(0.1258),tensor(0.5714)
934,tensor(0.2086),tensor(0.1308),tensor(0.5152),tensor(0.0373),tensor(0.0233),tensor(0.0938),tensor(0.0982),tensor(0.0615),tensor(0.2424),tensor(0.1718),tensor(0.1077),tensor(0.4242)
935,tensor(0.3152),tensor(0.2031),tensor(0.7027),tensor(0.2209),tensor(0.1417),tensor(0.5000),tensor(0.2545),tensor(0.1641),tensor(0.5676),tensor(0.2909),tensor(0.1875),tensor(0.6486)
936,tensor(0.4674),tensor(0.3359),tensor(0.7679),tensor(0.2088),tensor(0.1496),tensor(0.3455),tensor(0.1739),tensor(0.1250),tensor(0.2857),tensor(0.4022),tensor(0.2891),tensor(0.6607)
937,tensor(0.4146),tensor(0.3119),tensor(0.6182),tensor(0.1852),tensor(0.1389),tensor(0.2778),tensor(0.2439),tensor(0.1835),tensor(0.3636),tensor(0.3537),tensor(0.2661),tensor(0.5273)
938,tensor(0.2615),tensor(0.1700),tensor(0.5667),tensor(0.1250),tensor(0.0808),tensor(0.2759),tensor(0.2154),tensor(0.1400),tensor(0.4667),tensor(0.2308),tensor(0.1500),tensor(0.5000)
939,tensor(0.2384),tensor(0.1682),tensor(0.4091),tensor(0.0805),tensor(0.0566),tensor(0.1395),tensor(0.1325),tensor(0.0935),tensor(0.2273),tensor(0.2119),tensor(0.1495),tensor(0.3636)
940,tensor(0.0928),tensor(0.0495),tensor(0.7442),tensor(0.0436),tensor(0.0232),tensor(0.3571),tensor(0.0725),tensor(0.0386),tensor(0.5814),tensor(0.0928),tensor(0.0495),tensor(0.7442)
941,tensor(0.2246),tensor(0.1297),tensor(0.8378),tensor(0.1314),tensor(0.0756),tensor(0.5000),tensor(0.1232),tensor(0.0711),tensor(0.4595),tensor(0.2101),tensor(0.1213),tensor(0.7838)
942,tensor(0.1219),tensor(0.0675),tensor(0.6279),tensor(0.0227),tensor(0.0125),tensor(0.1190),tensor(0.0722),tensor(0.0400),tensor(0.3721),tensor(0.1084),tensor(0.0600),tensor(0.5581)
943,tensor(0.2348),tensor(0.1462),tensor(0.5962),tensor(0.0687),tensor(0.0427),tensor(0.1765),tensor(0.1515),tensor(0.0943),tensor(0.3846),tensor(0.1818),tensor(0.1132),tensor(0.4615)
944,tensor(0.2069),tensor(0.1236),tensor(0.6346),tensor(0.0505),tensor(0.0301),tensor(0.1569),tensor(0.1254),tensor(0.0749),tensor(0.3846),tensor(0.1818),tensor(0.1086),tensor(0.5577)
945,tensor(0.3567),tensor(0.2545),tensor(0.5957),tensor(0.1806),tensor(0.1284),tensor(0.3043),tensor(0.2548),tensor(0.1818),tensor(0.4255),tensor(0.3312),tensor(0.2364),tensor(0.5532)
946,tensor(0.3656),tensor(0.3091),tensor(0.4474),tensor(0.1758),tensor(0.1481),tensor(0.2162),tensor(0.1720),tensor(0.1455),tensor(0.2105),tensor(0.2796),tensor(0.2364),tensor(0.3421)
947,tensor(0.4752),tensor(0.4364),tensor(0.5217),tensor(0.2828),tensor(0.2593),tensor(0.3111),tensor(0.3960),tensor(0.3636),tensor(0.4348),tensor(0.3960),tensor(0.3636),tensor(0.4348)
948,tensor(0.1781),tensor(0.1032),tensor(0.6481),tensor(0.0972),tensor(0.0562),tensor(0.3585),tensor(0.0967),tensor(0.0560),tensor(0.3519),tensor(0.1578),tensor(0.0914),tensor(0.5741)
949,tensor(0.2449),tensor(0.1593),tensor(0.5294),tensor(0.0690),tensor(0.0446),tensor(0.1515),tensor(0.1769),tensor(0.1150),tensor(0.3824),tensor(0.2041),tensor(0.1327),tensor(0.4412)
950,tensor(0.1135),tensor(0.0627),tensor(0.6000),tensor(0.0054),tensor(0.0030),tensor(0.0294),tensor(0.0919),tensor(0.0507),tensor(0.4857),tensor(0.1027),tensor(0.0567),tensor(0.5429)
951,tensor(0.1696),tensor(0.1014),tensor(0.5179),tensor(0.0412),tensor(0.0246),tensor(0.1273),tensor(0.0760),tensor(0.0455),tensor(0.2321),tensor(0.1287),tensor(0.0769),tensor(0.3929)
952,tensor(0.2439),tensor(0.1765),tensor(0.3947),tensor(0.0496),tensor(0.0357),tensor(0.0811),tensor(0.1626),tensor(0.1176),tensor(0.2632),tensor(0.2114),tensor(0.1529),tensor(0.3421)
953,tensor(0.2637),tensor(0.2308),tensor(0.3077),tensor(0.0449),tensor(0.0392),tensor(0.0526),tensor(0.1978),tensor(0.1731),tensor(0.2308),tensor(0.2418),tensor(0.2115),tensor(0.2821)
954,tensor(0.1423),tensor(0.0821),tensor(0.5312),tensor(0.0169),tensor(0.0097),tensor(0.0645),tensor(0.1004),tensor(0.0580),tensor(0.3750),tensor(0.1172),tensor(0.0676),tensor(0.4375)
955,tensor(0.3516),tensor(0.2963),tensor(0.4324),tensor(0.1124),tensor(0.0943),tensor(0.1389),tensor(0.2857),tensor(0.2407),tensor(0.3514),tensor(0.3297),tensor(0.2778),tensor(0.4054)
956,tensor(0.1474),tensor(0.0841),tensor(0.5957),tensor(0.0370),tensor(0.0211),tensor(0.1522),tensor(0.1000),tensor(0.0571),tensor(0.4043),tensor(0.1316),tensor(0.0751),tensor(0.5319)
957,tensor(0.3214),tensor(0.2571),tensor(0.4286),tensor(0.2182),tensor(0.1739),tensor(0.2927),tensor(0.2500),tensor(0.2000),tensor(0.3333),tensor(0.3214),tensor(0.2571),tensor(0.4286)
958,tensor(0.1074),tensor(0.0584),tensor(0.6667),tensor(0.0225),tensor(0.0122),tensor(0.1429),tensor(0.0582),tensor(0.0316),tensor(0.3611),tensor(0.0940),tensor(0.0511),tensor(0.5833)
959,tensor(0.1618),tensor(0.0927),tensor(0.6364),tensor(0.0523),tensor(0.0299),tensor(0.2093),tensor(0.0983),tensor(0.0563),tensor(0.3864),tensor(0.1156),tensor(0.0662),tensor(0.4545)
960,tensor(0.1529),tensor(0.0956),tensor(0.3824),tensor(0.0238),tensor(0.0148),tensor(0.0606),tensor(0.1176),tensor(0.0735),tensor(0.2941),tensor(0.1412),tensor(0.0882),tensor(0.3529)
961,tensor(0.2358),tensor(0.1459),tensor(0.6136),tensor(0.0705),tensor(0.0435),tensor(0.1860),tensor(0.1223),tensor(0.0757),tensor(0.3182),tensor(0.2271),tensor(0.1405),tensor(0.5909)
962,tensor(0.2424),tensor(0.2105),tensor(0.2857),tensor(0.0412),tensor(0.0357),tensor(0.0488),tensor(0.1616),tensor(0.1404),tensor(0.1905),tensor(0.2424),tensor(0.2105),tensor(0.2857)
963,tensor(0.3212),tensor(0.2075),tensor(0.7097),tensor(0.1630),tensor(0.1048),tensor(0.3667),tensor(0.1898),tensor(0.1226),tensor(0.4194),tensor(0.2920),tensor(0.1887),tensor(0.6452)
964,tensor(0.1039),tensor(0.0573),tensor(0.5600),tensor(0.0447),tensor(0.0246),tensor(0.2449),tensor(0.0853),tensor(0.0470),tensor(0.4600),tensor(0.1002),tensor(0.0552),tensor(0.5400)
965,tensor(0.2025),tensor(0.1170),tensor(0.7500),tensor(0.1111),tensor(0.0641),tensor(0.4186),tensor(0.1350),tensor(0.0780),tensor(0.5000),tensor(0.1779),tensor(0.1028),tensor(0.6591)
966,tensor(0.1575),tensor(0.0881),tensor(0.7407),tensor(0.0794),tensor(0.0442),tensor(0.3846),tensor(0.0866),tensor(0.0485),tensor(0.4074),tensor(0.1260),tensor(0.0705),tensor(0.5926)
967,tensor(0.1515),tensor(0.0862),tensor(0.6250),tensor(0.0508),tensor(0.0288),tensor(0.2128),tensor(0.0960),tensor(0.0546),tensor(0.3958),tensor(0.1313),tensor(0.0747),tensor(0.5417)
